2025-10-06 11:09:16.589 | background-preinit | DEBUG | org.jboss.logging | Logging Provider: org.jboss.logging.Slf4jLoggerProvider found via system property
2025-10-06 11:09:17.214 | main | DEBUG | o.s.c.a.ClassPathBeanDefinitionScanner | Identified candidate component class: file [D:\Dhrubok(Intern)\basicSpringPractice\basicSpringPractice\target\classes\com\example\basicSpringPractice\service\CustomerService.class]
2025-10-06 11:09:17.237 | main | DEBUG | o.s.c.a.ClassPathBeanDefinitionScanner | Identified candidate component class: file [D:\Dhrubok(Intern)\basicSpringPractice\basicSpringPractice\target\classes\com\example\basicSpringPractice\service\OrderService.class]
2025-10-06 11:09:17.238 | main | DEBUG | o.s.c.a.ClassPathBeanDefinitionScanner | Identified candidate component class: file [D:\Dhrubok(Intern)\basicSpringPractice\basicSpringPractice\target\classes\com\example\basicSpringPractice\service\ProductService.class]
2025-10-06 11:09:17.240 | main | DEBUG | o.s.c.a.ClassPathBeanDefinitionScanner | Identified candidate component class: file [D:\Dhrubok(Intern)\basicSpringPractice\basicSpringPractice\target\classes\com\example\basicSpringPractice\util\PaginationUtil.class]
2025-10-06 11:09:17.906 | main | INFO  | o.s.d.r.c.RepositoryConfigurationDelegate | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-10-06 11:09:17.919 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2025-10-06 11:09:17.939 | main | DEBUG | o.s.b.a.AutoConfigurationPackages | @EnableAutoConfiguration was declared on a class in the package 'com.example.basicSpringPractice'. Automatic @Repository and @Entity scanning is enabled.
2025-10-06 11:09:17.941 | main | DEBUG | o.s.d.r.c.RepositoryConfigurationDelegate | Scanning for JPA repositories in packages com.example.basicSpringPractice.
2025-10-06 11:09:17.954 | main | DEBUG | o.s.d.r.c.RepositoryComponentProvider | Identified candidate component class: file [D:\Dhrubok(Intern)\basicSpringPractice\basicSpringPractice\target\classes\com\example\basicSpringPractice\repository\CustomerRepository.class]
2025-10-06 11:09:17.954 | main | DEBUG | o.s.d.r.c.RepositoryComponentProvider | Identified candidate component class: file [D:\Dhrubok(Intern)\basicSpringPractice\basicSpringPractice\target\classes\com\example\basicSpringPractice\repository\OrderRepository.class]
2025-10-06 11:09:17.954 | main | DEBUG | o.s.d.r.c.RepositoryComponentProvider | Identified candidate component class: file [D:\Dhrubok(Intern)\basicSpringPractice\basicSpringPractice\target\classes\com\example\basicSpringPractice\repository\ProductRepository.class]
2025-10-06 11:09:18.013 | main | INFO  | o.s.d.r.c.RepositoryConfigurationDelegate | Finished Spring Data repository scanning in 70 ms. Found 3 JPA repository interfaces.
2025-10-06 11:09:18.222 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'propertySourcesPlaceholderConfigurer'
2025-10-06 11:09:18.228 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'emBeanDefinitionRegistrarPostProcessor'
2025-10-06 11:09:18.228 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurer$DependsOnDatabaseInitializationPostProcessor'
2025-10-06 11:09:18.264 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
2025-10-06 11:09:18.265 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'bootstrapExecutorAliasPostProcessor'
2025-10-06 11:09:18.266 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
2025-10-06 11:09:18.267 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
2025-10-06 11:09:18.268 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionalEventListenerFactory'
2025-10-06 11:09:18.270 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2025-10-06 11:09:18.272 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2025-10-06 11:09:18.276 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2025-10-06 11:09:18.276 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2025-10-06 11:09:18.276 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
2025-10-06 11:09:18.278 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'jdbcConnectionDetailsHikariBeanPostProcessor'
2025-10-06 11:09:18.281 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'methodValidationPostProcessor'
2025-10-06 11:09:18.283 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'methodValidationPostProcessor' via factory method to bean named 'environment'
2025-10-06 11:09:18.298 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter'
2025-10-06 11:09:18.313 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2025-10-06 11:09:18.331 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
2025-10-06 11:09:18.332 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
2025-10-06 11:09:18.333 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
2025-10-06 11:09:18.334 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
2025-10-06 11:09:18.335 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor'
2025-10-06 11:09:18.337 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2025-10-06 11:09:18.338 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
2025-10-06 11:09:18.347 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'transactionAttributeSource'
2025-10-06 11:09:18.354 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'transactionInterceptor'
2025-10-06 11:09:18.354 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'transactionInterceptor' via factory method to bean named 'transactionAttributeSource'
2025-10-06 11:09:18.359 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionAttributeSource'
2025-10-06 11:09:18.359 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionInterceptor'
2025-10-06 11:09:18.394 | main | DEBUG | o.s.u.c.s.UiApplicationContextUtils | Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@5e9f73b]
2025-10-06 11:09:18.395 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'tomcatServletWebServerFactory'
2025-10-06 11:09:18.395 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat'
2025-10-06 11:09:18.432 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'websocketServletWebServerCustomizer'
2025-10-06 11:09:18.433 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration'
2025-10-06 11:09:18.434 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'servletWebServerFactoryCustomizer'
2025-10-06 11:09:18.435 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration'
2025-10-06 11:09:18.437 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-10-06 11:09:18.446 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.context.properties.BoundConfigurationProperties'
2025-10-06 11:09:18.459 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'servletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-10-06 11:09:18.462 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'sslBundleRegistry'
2025-10-06 11:09:18.462 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.ssl.SslAutoConfiguration'
2025-10-06 11:09:18.463 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'spring.ssl-org.springframework.boot.autoconfigure.ssl.SslProperties'
2025-10-06 11:09:18.466 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.ssl.SslAutoConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5b970f7'
2025-10-06 11:09:18.466 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.ssl.SslAutoConfiguration' via constructor to bean named 'spring.ssl-org.springframework.boot.autoconfigure.ssl.SslProperties'
2025-10-06 11:09:18.470 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'sslPropertiesSslBundleRegistrar'
2025-10-06 11:09:18.471 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'fileWatcher'
2025-10-06 11:09:18.473 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'sslPropertiesSslBundleRegistrar' via factory method to bean named 'fileWatcher'
2025-10-06 11:09:18.482 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'tomcatServletWebServerFactoryCustomizer'
2025-10-06 11:09:18.482 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'tomcatServletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-10-06 11:09:18.484 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'tomcatWebServerFactoryCustomizer'
2025-10-06 11:09:18.485 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration'
2025-10-06 11:09:18.486 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'environment'
2025-10-06 11:09:18.486 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-10-06 11:09:18.488 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'localeCharsetMappingsCustomizer'
2025-10-06 11:09:18.489 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration'
2025-10-06 11:09:18.490 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-10-06 11:09:18.522 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'errorPageCustomizer'
2025-10-06 11:09:18.522 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration'
2025-10-06 11:09:18.523 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2025-10-06 11:09:18.524 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'dispatcherServletRegistration'
2025-10-06 11:09:18.525 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration'
2025-10-06 11:09:18.525 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'dispatcherServlet'
2025-10-06 11:09:18.526 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration'
2025-10-06 11:09:18.527 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2025-10-06 11:09:18.531 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'dispatcherServlet' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2025-10-06 11:09:18.546 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'dispatcherServlet'
2025-10-06 11:09:18.546 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2025-10-06 11:09:18.549 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'multipartConfigElement'
2025-10-06 11:09:18.549 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration'
2025-10-06 11:09:18.550 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2025-10-06 11:09:18.553 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' via constructor to bean named 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2025-10-06 11:09:18.556 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletRegistration'
2025-10-06 11:09:18.647 | main | DEBUG | o.s.b.w.e.t.TomcatServletWebServerFactory | Code archive: C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot\3.5.6\spring-boot-3.5.6.jar
2025-10-06 11:09:18.647 | main | DEBUG | o.s.b.w.e.t.TomcatServletWebServerFactory | Code archive: C:\Users\USER\.m2\repository\org\springframework\boot\spring-boot\3.5.6\spring-boot-3.5.6.jar
2025-10-06 11:09:18.647 | main | DEBUG | o.s.b.w.e.t.TomcatServletWebServerFactory | None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored.
2025-10-06 11:09:18.694 | main | INFO  | o.s.b.w.e.tomcat.TomcatWebServer | Tomcat initialized with port 8080 (http)
2025-10-06 11:09:18.718 | main | INFO  | o.a.coyote.http11.Http11NioProtocol | Initializing ProtocolHandler ["http-nio-8080"]
2025-10-06 11:09:18.720 | main | INFO  | o.a.catalina.core.StandardService | Starting service [Tomcat]
2025-10-06 11:09:18.721 | main | INFO  | o.a.catalina.core.StandardEngine | Starting Servlet engine: [Apache Tomcat/10.1.46]
2025-10-06 11:09:18.790 | main | INFO  | o.a.c.c.C.[Tomcat].[localhost].[/] | Initializing Spring embedded WebApplicationContext
2025-10-06 11:09:18.791 | main | DEBUG | o.s.b.w.s.c.ServletWebServerApplicationContext | Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT]
2025-10-06 11:09:18.791 | main | INFO  | o.s.b.w.s.c.ServletWebServerApplicationContext | Root WebApplicationContext: initialization completed in 2049 ms
2025-10-06 11:09:18.796 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'requestContextFilter'
2025-10-06 11:09:18.798 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'formContentFilter'
2025-10-06 11:09:18.798 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration'
2025-10-06 11:09:18.802 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'characterEncodingFilter'
2025-10-06 11:09:18.810 | main | DEBUG | o.s.b.w.s.ServletContextInitializerBeans | Mapping filters: characterEncodingFilter urls=[/*] order=-2147483648, formContentFilter urls=[/*] order=-9900, requestContextFilter urls=[/*] order=-105
2025-10-06 11:09:18.810 | main | DEBUG | o.s.b.w.s.ServletContextInitializerBeans | Mapping servlets: dispatcherServlet urls=[/]
2025-10-06 11:09:18.837 | main | DEBUG | o.s.b.w.s.f.OrderedRequestContextFilter | Filter 'requestContextFilter' configured for use
2025-10-06 11:09:18.839 | main | DEBUG | o.s.b.w.s.f.OrderedCharacterEncodingFilter | Filter 'characterEncodingFilter' configured for use
2025-10-06 11:09:18.839 | main | DEBUG | o.s.b.w.s.f.OrderedFormContentFilter | Filter 'formContentFilter' configured for use
2025-10-06 11:09:18.849 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'applicationTaskExecutor'
2025-10-06 11:09:18.849 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$TaskExecutorConfiguration'
2025-10-06 11:09:18.850 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'threadPoolTaskExecutorBuilder'
2025-10-06 11:09:18.850 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$ThreadPoolTaskExecutorBuilderConfiguration'
2025-10-06 11:09:18.851 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2025-10-06 11:09:18.854 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'threadPoolTaskExecutorBuilder' via factory method to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2025-10-06 11:09:18.857 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'threadPoolTaskExecutorBuilder'
2025-10-06 11:09:18.866 | main | DEBUG | o.s.s.c.ThreadPoolTaskExecutor | Initializing ExecutorService 'applicationTaskExecutor'
2025-10-06 11:09:18.871 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'dataSourceScriptDatabaseInitializer'
2025-10-06 11:09:18.871 | main | DEBUG | o.s.b.f.s.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration'
